,player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,full_name
44900,144917,Gabriel,Schmidt,U,1991-08-13,AUT,,,Gabriel Schmidt
44901,144918,Edoardo,Lavagno,L,1998-07-27,ITA,185.0,,Edoardo Lavagno
44902,144919,Yann,Wojcik,L,1996-11-29,POL,185.0,,Yann Wojcik
44903,144920,Matthew,Westmoreland,U,1992-02-05,USA,,,Matthew Westmoreland
44904,144921,Guilherme,Maldonado Galvao,U,1996-08-10,BRA,,,Guilherme Maldonado Galvao
44905,144922,Niclas,Braun,U,1996-08-22,GER,,,Niclas Braun
44906,144923,Louis,Wessels,R,1998-08-27,GER,198.0,Q25841115,Louis Wessels
44907,144924,Patrik,Rikl,R,1999-01-06,CZE,185.0,Q22691101,Patrik Rikl
44908,144925,Nitin Kumar,Sinha,R,1999-02-20,IND,178.0,,Nitin Kumar Sinha
44909,144926,Kunal,Vazirani,R,1997-03-16,IND,,,Kunal Vazirani
44910,144927,Siddharth,Vishwakarma,L,1994-10-07,IND,191.0,,Siddharth Vishwakarma
44911,144928,Matteo,Tinelli,U,1997-02-05,ITA,,,Matteo Tinelli
44912,144929,Marcus Anker Aarthun,Sulen,U,1999-04-25,NOR,,,Marcus Anker Aarthun Sulen
44913,144930,Richard,Solberg,R,1996-07-20,SWE,,,Richard Solberg
44914,144931,Hendrik,Inno,U,1997-01-17,EST,,,Hendrik Inno
44915,144932,Kristjan,Tamm,R,1998-06-16,EST,185.0,Q54356359,Kristjan Tamm
44916,144933,Vidit,Vaghela,U,1996-01-30,IND,,,Vidit Vaghela
44917,144934,Hardeep Singh,Sandhu,U,1995-01-05,IND,,,Hardeep Singh Sandhu
44918,144935,Dalwinder,Singh,R,1996-04-25,IND,180.0,,Dalwinder Singh
44919,144936,Jajbir,Saran,U,1995-01-01,IND,,,Jajbir Saran
44920,144937,Nicolas,Parizzia,U,1998-09-15,SUI,,,Nicolas Parizzia
44921,144938,Alessandro,Giuliato,U,1996-11-27,ITA,,,Alessandro Giuliato
44922,144939,Johannes,Foss Abrahamsen,U,1998-12-09,NOR,,,Johannes Foss Abrahamsen
44923,144940,Mattias,Siimar,L,1998-02-03,EST,,Q23039445,Mattias Siimar
44924,144941,Christopher Robin,Klettenberg,U,1997-08-15,EST,,,Christopher Robin Klettenberg
44925,144942,Bhavesh,Gour,U,1990-06-07,IND,,,Bhavesh Gour
44926,144943,Mohamed,Oualha,R,1997-09-07,TUN,,,Mohamed Oualha
44927,144944,Jesus David,Ordonez Achinte,R,1996-08-28,COL,,,Jesus David Ordonez Achinte
44928,144945,Sebastian,Mejia,U,1998-06-22,COL,,,Sebastian Mejia
44929,144946,Rayane,Roumane,R,2000-09-11,ALG,193.0,Q67509189,Rayane Roumane
44930,144947,Eleftherios,Neos,U,1999-09-06,CYP,,Q30099820,Eleftherios Neos
44931,144948,Giorgos,Konstantinou,U,1998-07-28,CYP,,,Giorgos Konstantinou
44932,144949,Menelaos,Efstathiou,R,1999-03-02,CYP,183.0,Q28674070,Menelaos Efstathiou
44933,144950,Lucas,Moreno,L,1996-01-14,CHI,,,Lucas Moreno
44934,144951,Sebastian,Vidal,U,1996-03-13,CHI,,,Sebastian Vidal
44935,144952,Mathieu,Rajaonah,U,1998-02-19,FRA,,,Mathieu Rajaonah
44936,144953,Mcclain,Kessler,R,1996-07-18,USA,183.0,,Mcclain Kessler
44937,144954,Nino,Portales,U,1996-12-28,FRA,,,Nino Portales
44938,144955,Yuichiro,Inui,R,1995-04-02,JPN,185.0,,Yuichiro Inui
44939,144956,Guillaume,Cappeau,U,1997-01-16,FRA,,,Guillaume Cappeau
44940,144957,Luca,Giacomelli,U,1996-08-28,SUI,,,Luca Giacomelli
44941,144958,Simohamed,Hirs,U,1997-05-09,MAR,,,Simohamed Hirs
44942,144959,Cormac,Clissold,U,1996-06-22,AUS,,,Cormac Clissold
44943,144960,Brandon,Emery Kwo,R,1993-06-29,AUS,,,Brandon Emery Kwo
44944,144961,Oscar Rene,Jeppesen,U,1996-08-03,DEN,,,Oscar Rene Jeppesen
44945,144962,Sebastian,Arce,R,1999-05-11,COL,,,Sebastian Arce
44946,144963,Jose Andres,Plazas Munoz,U,1998-03-28,COL,,,Jose Andres Plazas Munoz
44947,144964,Miguel,Vazquez,U,1988-07-22,USA,,,Miguel Vazquez
44948,144965,Amilcar,Ibarra Barreda,U,1998-10-23,MEX,,,Amilcar Ibarra Barreda
44949,144966,Rodrigo,Budnik,U,1997-04-24,CHI,,,Rodrigo Budnik
44950,144967,Gonzalo,Achondo,U,1997-10-31,CHI,,,Gonzalo Achondo
44951,144968,Pedro,Munoz Veras,R,1997-06-28,DOM,,,Pedro Munoz Veras
44952,144969,Jesus,Nolasco,U,1991-01-25,DOM,,,Jesus Nolasco
44953,144970,Constantin,Bittoun Kouzmine,L,1999-01-04,FRA,178.0,,Constantin Bittoun Kouzmine
44954,144971,Milan,Habrman,U,1997-04-28,SVK,,,Milan Habrman
44955,144972,Geoffrey,Blancaneaux,R,1998-08-08,FRA,180.0,Q24328517,Geoffrey Blancaneaux
44956,144973,Santiago Fa,Rodriguez Taverna,R,1999-07-16,ARG,191.0,,Santiago Fa Rodriguez Taverna
44957,144974,Pedro,Platzeck Cavalcante,U,1997-08-17,BRA,,,Pedro Platzeck Cavalcante
44958,144975,Timothee,Zannou,U,1987-01-01,BEN,,,Timothee Zannou
44959,144976,Shane,Marshall,U,1982-03-01,AUS,,,Shane Marshall
44960,144977,Julio Armando,Fernandez Persia,U,1998-05-26,DOM,,,Julio Armando Fernandez Persia
44961,144978,Armando,Gandini,R,1998-04-24,DOM,,,Armando Gandini
44962,144979,Luis Mauricio,Bonilla,U,1997-12-03,DOM,,,Luis Mauricio Bonilla
44963,144980,Eduardo Neftali,Irizarry,R,1993-12-09,PUR,,,Eduardo Neftali Irizarry
44964,144981,Frederik,Schoop,U,1995-03-07,DEN,,,Frederik Schoop
44965,144982,Issa,Shanan Al Harrasi,U,1999-08-19,QAT,,,Issa Shanan Al Harrasi
44966,144983,Omar Abdalla,Aljufairi,U,1999-07-02,QAT,,,Omar Abdalla Aljufairi
44967,144984,Artem,Dubrivnyy,R,1999-01-31,RUS,183.0,Q70731809,Artem Dubrivnyy
44968,144985,Ergi,Kirkin,R,1999-01-27,TUR,180.0,Q55238102,Ergi Kirkin
44969,144986,Agustin,Riquelme,R,2000-01-16,ARG,,,Agustin Riquelme
44970,144987,Aland,Moyna,U,1997-02-28,CHI,,,Aland Moyna
44971,144988,Joel,Meda,U,1995-02-08,CIV,,,Joel Meda
44972,144989,Abissoubie,Batazi,U,1996-11-23,TOG,,,Abissoubie Batazi
44973,144990,Charles,Kodjo,U,1993-11-17,BEN,,,Charles Kodjo
44974,144991,Moses,Michael,U,1994-12-13,NGR,,,Moses Michael
44975,144992,Dominique,Gandonou,U,1999-07-15,BEN,,,Dominique Gandonou
44976,144993,Bernard,Dugbah,L,1992-04-24,GHA,,,Bernard Dugbah
44977,144994,Fernando,Ramirez Lascurain,U,1998-03-11,MEX,,,Fernando Ramirez Lascurain
44978,144995,Michael,Dubecq,U,1984-09-02,FRA,,,Michael Dubecq
44979,144996,Jeremy,Voisin,U,1998-11-27,SEN,,,Jeremy Voisin
44980,144997,Yannick,Languina,U,1991-12-05,SEN,,,Yannick Languina
44981,144998,Ahmadou Bamba,Ndiaye,U,1989-10-20,SEN,,,Ahmadou Bamba Ndiaye
44982,144999,Momar Martin,Ndiaye,U,1996-01-18,SEN,,,Momar Martin Ndiaye
44983,145000,Souleymane,Diallo,U,1994-12-01,SEN,,,Souleymane Diallo
44984,145001,Evan,Furness,R,1998-08-13,FRA,173.0,Q53916372,Evan Furness
44985,145002,Thomas,Linge,U,1995-12-06,NOR,,,Thomas Linge
44986,145003,Lucas,Andriamasilalao,R,1997-06-23,MAD,,,Lucas Andriamasilalao
44987,145004,Shibo,Du,U,1997-08-20,CHN,,,Shibo Du
44988,145005,Samuele,Galli,U,1997-01-25,ITA,,,Samuele Galli
44989,145006,Nikolay,Kolobaev,U,1998-05-01,RUS,,,Nikolay Kolobaev
44990,145007,Nelson,Roso,L,1998-05-19,AUS,,,Nelson Roso
44991,145008,Hugo,Pierre,U,1996-03-13,FRA,,,Hugo Pierre
44992,145009,Yuriy,Roguskiy,U,1995-11-03,TKM,,,Yuriy Roguskiy
44993,145010,Cheong Hwi,Kim,U,1992-06-05,KOR,,,Cheong Hwi Kim
44994,145011,Ewan,Moore,R,1998-03-09,GBR,191.0,,Ewan Moore
44995,145012,Anudeep,Kodali,U,1997-10-14,USA,,,Anudeep Kodali
44996,145013,Walker,Duncan,R,1996-05-07,USA,,,Walker Duncan
44997,145014,Thomas,Laurent,R,1997-12-16,FRA,191.0,,Thomas Laurent
44998,145015,Anish,Wijesinghe,U,1997-07-09,SRI,,,Anish Wijesinghe
44999,145016,Julian,Saborio,U,1996-11-02,CRC,,,Julian Saborio
45000,145017,Pedro Daniel,Gutierrez Arreaga,U,1999-04-18,GUA,,,Pedro Daniel Gutierrez Arreaga
45001,145018,Fabian,Lara,U,1987-01-20,MEX,,,Fabian Lara
45002,145019,Sankha,Atukorale,R,1987-12-10,SRI,,,Sankha Atukorale
45003,145020,Alexander,Rushin,U,1999-01-19,ESA,,,Alexander Rushin
45004,145021,Geronimo,Barrios,U,1997-11-17,CHI,,,Geronimo Barrios
45005,145022,Nour,Nehme,,1997-07-07,LIB,,,Nour Nehme
45006,145023,Maxim,Bulat,,1997-03-18,MDA,,,Maxim Bulat
45007,145024,Arjun,Fernando,U,,SRI,,,Arjun Fernando
45008,145025,D D N,Selvadurai,U,,SRI,,,D D N Selvadurai
45009,145026,I,Sami,U,,CYP,,,I Sami
45010,145027,J,Leondis,U,,CYP,,,J Leondis
45011,145028,Gordon,Hughes,U,,USA,,,Gordon Hughes
45012,145029,Gordon,Davidson,U,,USA,,,Gordon Davidson
45013,145030,Donald,Archer,U,,BAH,,,Donald Archer
45014,145031,Kendall,Isaacs,U,,BAH,,,Kendall Isaacs
45015,145032,Carroll,Pratt,U,,USA,,,Carroll Pratt
45016,145033,Grantley,Judge,U,,NZL,,,Grantley Judge
45017,145034,,Tremoulet,U,,FRA,,,
45018,145035,R,Crawford,U,,SUD,,,R Crawford
45019,145036,R,Wellesley,U,,SUD,,,R Wellesley
45020,145037,Marcos,Carriedo,U,,USA,,,Marcos Carriedo
45021,145038,Rick,Fried,U,1941-04-03,USA,,,Rick Fried
45022,145039,Lew,Gerard,U,,NZL,,,Lew Gerard
45023,145040,Gabriel,Bubitzky,U,,ISR,,,Gabriel Bubitzky
45024,145041,Howard,Walton,U,,GBR,,,Howard Walton
45025,145042,C I,Gunasekera,U,,SRI,,,C I Gunasekera
45026,145043,Eddie,Strayhorn,U,,USA,,,Eddie Strayhorn
45027,145044,Johnny,Hunter,U,,USA,,,Johnny Hunter
45028,145045,Ron,Lowell,U,,USA,,,Ron Lowell
45029,145046,Ken,Korver,U,,USA,,,Ken Korver
45030,145047,George,Jewett,U,,USA,,,George Jewett
45031,145048,Rich,Mota,U,,USA,,,Rich Mota
45032,145049,Johnny,Head,U,,MAS,,,Johnny Head
45033,145050,Ross,Matheson,U,,GBR,,,Ross Matheson
45034,145051,G T,Downes,U,,GBR,,,G T Downes
45035,145052,Stu,Fitelson,U,,USA,,,Stu Fitelson
45036,145053,Rudy,Zallinger,U,,USA,,,Rudy Zallinger
45037,145054,Frank,Connor,U,,USA,,,Frank Connor
45038,145055,Ed,Montgomery,U,,USA,,,Ed Montgomery
45039,145056,J C,Fletcher,U,,GBR,,,J C Fletcher
45040,145057,Harry,Taylor,U,,USA,,,Harry Taylor
45041,145058,Jim,Boucher,U,,USA,,,Jim Boucher
45042,145059,Wayne,Leuhr,U,,USA,,,Wayne Leuhr
45043,145060,William,Powers,U,,USA,,,William Powers
45044,145061,Russ,Schultzhauer,U,,USA,,,Russ Schultzhauer
45045,145062,Bill,Taylor,U,,USA,,,Bill Taylor
45046,145063,Dave,Clark,U,,USA,,,Dave Clark
45047,145064,A,Gillies,U,,GBR,,,A Gillies
45048,145065,J J,Carmichael,U,,GBR,,,J J Carmichael
45049,145066,Tjahjono,Suparnadi,U,,INA,,,Tjahjono Suparnadi
45050,145067,Philip,Adams,U,,USA,,,Philip Adams
45051,145068,Gene,Fisher,U,,USA,,,Gene Fisher
45052,145069,Claude,Prestige,U,,USA,,,Claude Prestige
45053,145070,John,Lindhout,U,,USA,,,John Lindhout
45054,145071,A,Lennox,U,,GBR,,,A Lennox
45055,145072,L,Cziraky,U,,HUN,,,L Cziraky
45056,145073,,Banhidi,U,,HUN,,,
45057,145074,Francis,Rawstorne,U,,RSA,,,Francis Rawstorne
45058,145075,Jim,Fitzgibbon,U,,IRL,,,Jim Fitzgibbon
45059,145076,Leslie,Berkes,U,,USA,,,Leslie Berkes
45060,145077,Howard,Startzman,U,,USA,,,Howard Startzman
45061,145078,Art,Palmer,U,,USA,,,Art Palmer
45062,145079,Bill,Power,U,,USA,,,Bill Power
45063,145080,Robert,Tribble,U,,USA,,,Robert Tribble
45064,145081,Ellis,Williamson,U,,USA,,,Ellis Williamson
45065,145082,,Silva,U,,POR,,,
45066,145083,,Glaesner,U,,LUX,,,
45067,145084,G,Hew,U,,JAM,,,G Hew
45068,145085,,Benard,U,,FRA,,,
45069,145086,Toby,Perry,U,,USA,,,Toby Perry
45070,145087,Bob,Schofield,U,,USA,,,Bob Schofield
45071,145088,Henry,Graf,U,,USA,,,Henry Graf
45072,145089,Lawrence,Becker,U,,USA,,,Lawrence Becker
45073,145090,Billy,English,U,,USA,,,Billy English
45074,145091,G C,Mcdowall,U,,GBR,,,G C Mcdowall
45075,145092,J,Mackenzie,U,,GBR,,,J Mackenzie
45076,145093,G N,Devereux,U,,GBR,,,G N Devereux
45077,145094,G N,Underwood,U,,GBR,,,G N Underwood
45078,145095,Appleton,King,U,,USA,,,Appleton King
45079,145096,Richard,Buck,U,,USA,,,Richard Buck
45080,145097,Paul,Young,U,,USA,,,Paul Young
45081,145098,Charles,Sample,U,,USA,,,Charles Sample
45082,145099,Louie,Mcnamara,U,,USA,,,Louie Mcnamara
45083,145100,Bobby,Dodd Sr,U,,USA,,,Bobby Dodd Sr
45084,145101,,Hankeson,U,,USA,,,
45085,145102,Ted,Keesler,U,,USA,,,Ted Keesler
45086,145103,Jack,Warmath,U,,USA,,,Jack Warmath
45087,145104,Jim,Watkins,U,,USA,,,Jim Watkins
45088,145105,Lawrence,Russell,U,,USA,,,Lawrence Russell
45089,145106,Richard,Korda,U,,TCH,,,Richard Korda
45090,145107,J,Nicol,U,,GBR,,,J Nicol
45091,145108,Bud,Huhn,U,,USA,,,Bud Huhn
45092,145109,Ed,Graf,U,,USA,,,Ed Graf
45093,145110,Brian,Bloomberg,U,,USA,,,Brian Bloomberg
45094,145111,Dave,Leaver,U,,USA,,,Dave Leaver
45095,145112,Ton,Jue,U,,USA,,,Ton Jue
45096,145113,Henri,Pelizza,U,,FRA,,,Henri Pelizza
45097,145114,,Thiebault,U,,FRA,,,
45098,145115,,Ascier,U,,FRA,,,
45099,145116,,Caysac,U,,FRA,,,
45100,145117,P,De Beaucaron,U,,FRA,,,P De Beaucaron
45101,145118,Lazaros,Stalios,U,,GRE,,,Lazaros Stalios
45102,145119,Bill,Roberti,U,,USA,,,Bill Roberti
45103,145120,Ed,King,U,,USA,,,Ed King
45104,145121,Vernon,Ball,U,,USA,,,Vernon Ball
45105,145122,B,Neeld,U,,USA,,,B Neeld
45106,145123,John,Montgomery,U,,USA,,,John Montgomery
45107,145124,Robert,Hubbard,U,,USA,,,Robert Hubbard
45108,145125,,Phippen,U,,USA,,,
45109,145126,Alden,Dunham,U,,USA,,,Alden Dunham
45110,145127,Bob,Balink,U,,USA,,,Bob Balink
45111,145128,Mike,Moore,U,,USA,,,Mike Moore
45112,145129,,Stephens,U,,USA,,,
45113,145130,Fred,Weckwarth,U,,USA,,,Fred Weckwarth
45114,145131,Bob,Narhgang,U,,USA,,,Bob Narhgang
45115,145132,L,Fenwick,U,,USA,,,L Fenwick
45116,145133,B D,Short,U,,GBR,,,B D Short
45117,145134,A S,Black,U,,GBR,,,A S Black
45118,145135,,Kosler,U,,AUT,,,
45119,145136,S R,Sarkar,U,,IND,,,S R Sarkar
45120,145137,M S K,Murty,U,,IND,,,M S K Murty
45121,145138,Emanuel,Bardan,U,,ISR,,,Emanuel Bardan
45122,145139,Rafael,Munoz,U,,MEX,,,Rafael Munoz
45123,145140,Fernando,Casado,U,,ESP,,,Fernando Casado
45124,145141,Jose Maria,Mota,U,,GUA,,,Jose Maria Mota
45125,145142,Yves,Lemaitre,U,1937-05-14,MEX,,,Yves Lemaitre
45126,145143,Alejandro,Trevino,U,,MEX,,,Alejandro Trevino
45127,145144,Edmundo,Victoria,U,,MEX,,,Edmundo Victoria
45128,145145,Fernando,Tapia,U,,MEX,,,Fernando Tapia
45129,145146,Jose,Gonzalez,U,,PUR,,,Jose Gonzalez
45130,145147,Peter,Kourides,U,,USA,,,Peter Kourides
45131,145148,Ronnie,Rothenberger,U,1944-12-28,USA,,,Ronnie Rothenberger
45132,145149,Cliff,Hourston,U,,USA,,,Cliff Hourston
45133,145150,Guy,Ashton,U,,USA,,,Guy Ashton
45134,145151,Dick,Daniels,U,,USA,,,Dick Daniels
45135,145152,Harry,Faccini,U,,COL,,,Harry Faccini
45136,145153,,Osby,U,,COL,,,
45137,145154,Julio,Rojas,U,,CRC,,,Julio Rojas
45138,145155,Enrique,Buse,U,,PER,,,Enrique Buse
45139,145156,,Topodine,U,,COL,,,
45140,145157,Guido,Laccarozza,U,,COL,,,Guido Laccarozza
45141,145158,Gilberto,Moreno,U,,COL,,,Gilberto Moreno
45142,145159,Roberto,Coriat,U,,VEN,,,Roberto Coriat
45143,145160,Elias,Gonzales,U,,VEN,,,Elias Gonzales
45144,145161,William,Mitchell,U,,VEN,,,William Mitchell
45145,145162,Paul,Kramer,U,,USA,,,Paul Kramer
45146,145163,Bert,Dignam,U,,USA,,,Bert Dignam
45147,145164,Bob,Bortner,U,,USA,,,Bob Bortner
45148,145165,John,Devereaux,U,,USA,,,John Devereaux
45149,145166,Charlie,King Jr,U,,USA,,,Charlie King Jr
45150,145167,Nezar,Veysi,U,,IRI,,,Nezar Veysi
45151,145168,Paul,Karman,U,,USA,,,Paul Karman
45152,145169,Jack,Browdy,U,,USA,,,Jack Browdy
45153,145170,Merlin,Johnson,U,,USA,,,Merlin Johnson
45154,145171,Norman,Schellenger,U,1931-08-23,USA,,,Norman Schellenger
45155,145172,Bill,Biddle,U,,USA,,,Bill Biddle
45156,145173,Bill,Davis,U,,USA,,,Bill Davis
45157,145174,Bill,Esser Jr,U,,USA,,,Bill Esser Jr
45158,145175,Ben,Boesch,U,,USA,,,Ben Boesch
45159,145176,Bill,Kern,U,,USA,,,Bill Kern
45160,145177,Joe,Schwartz,U,,USA,,,Joe Schwartz
45161,145178,Bernie,Friedman,U,,USA,,,Bernie Friedman
45162,145179,George,Shuert,U,,USA,,,George Shuert
45163,145180,Tom,Wright,U,,USA,,,Tom Wright
45164,145181,Jerry,Moore,U,,USA,,,Jerry Moore
45165,145182,Jock,Miller,U,,USA,,,Jock Miller
45166,145183,C W,Shackleford,U,,USA,,,C W Shackleford
45167,145184,Dean,Mathey Jr,U,1928-01-09,USA,,,Dean Mathey Jr
45168,145185,Sidney,Robinson,U,,USA,,,Sidney Robinson
45169,145186,Andrew,Jitkoff,U,,USA,,,Andrew Jitkoff
45170,145187,George,Wanstrath,U,,USA,,,George Wanstrath
45171,145188,Paul,Wilkins,U,,USA,,,Paul Wilkins
45172,145189,Frank,Bertram,U,1942-03-26,USA,,,Frank Bertram
45173,145190,Neal,Marcus,U,1941-06-07,USA,,,Neal Marcus
45174,145191,W S,Ghai,U,,PAK,,,W S Ghai
45175,145192,D,Broadbent,U,,GBR,,,D Broadbent
45176,145193,G,Dulouart,U,,GBR,,,G Dulouart
45177,145194,Martin,Braund,U,,GBR,,,Martin Braund
45178,145195,Frank,Salomon,U,1942-12-10,RHO,,,Frank Salomon
45179,145196,R P,Hancock,U,,GBR,,,R P Hancock
45180,145197,D,Rick,U,,GBR,,,D Rick
45181,145198,E V,Honer,U,,GBR,,,E V Honer
45182,145199,R J,Petchey,U,,GBR,,,R J Petchey
45183,145200,R H,Hodgkinson,U,,GBR,,,R H Hodgkinson
45184,145201,John,Ferguson,U,,NZL,,,John Ferguson
45185,145202,Roger,Jarrett,U,,GBR,,,Roger Jarrett
45186,145203,Derek,Collins,U,1930-10-05,GBR,,,Derek Collins
45187,145204,R W,Higgins,U,,GBR,,,R W Higgins
45188,145205,A,Irwin,U,,GBR,,,A Irwin
45189,145206,P P T,Davies,U,,UGA,,,P P T Davies
45190,145207,T,Clapp,U,,GBR,,,T Clapp
45191,145208,Noel Bernard,Stokes,U,1919-12-15,GBR,,,Noel Bernard Stokes
45192,145209,P L,Gardner,U,,GBR,,,P L Gardner
45193,145210,John Peter,Archer,U,1929-01-31,GBR,,,John Peter Archer
45194,145211,C W,Jarrett,U,,GBR,,,C W Jarrett
45195,145212,A G,Chapman,U,,GBR,,,A G Chapman
45196,145213,John Edward,Innocent,U,1930-01-16,GBR,,,John Edward Innocent
45197,145214,Dennis,Hales,U,,GBR,,,Dennis Hales
45198,145215,Richard,Avory,U,,GBR,,,Richard Avory
45199,145216,D K,Shears,U,,GBR,,,D K Shears
45200,145217,Roger,Jones,U,,GBR,,,Roger Jones
45201,145218,Howard,Letzring,U,1944-02-28,USA,,,Howard Letzring
45202,145219,John,Gilbart,U,1946-05-01,USA,,,John Gilbart
45203,145220,Valerio,Mangoni,U,,ITA,,,Valerio Mangoni
45204,145221,Luciano,Borghi,U,,ITA,,,Luciano Borghi
45205,145222,Jean Noel,Grinda,U,1936-10-05,FRA,,,Jean Noel Grinda
45206,145223,Carlos,Sada,U,1921-11-24,ITA,,,Carlos Sada
45207,145224,Maurizio,Drisaldi,U,,ITA,,,Maurizio Drisaldi
45208,145225,Franco,Olivieri,U,,ITA,,,Franco Olivieri
45209,145226,Franco,Antinori,U,,ITA,,,Franco Antinori
45210,145227,Aldo,Mei,U,,ITA,,,Aldo Mei
45211,145228,Sergio,Correa,U,,COL,,,Sergio Correa
45212,145229,J,Mei,U,,ITA,,,J Mei
45213,145230,S,Fontana,U,,ITA,,,S Fontana
45214,145231,Francois,Studer,U,,SUI,,,Francois Studer
45215,145232,G,Santi,U,,ITA,,,G Santi
45216,145233,I,Vitellini,U,,ITA,,,I Vitellini
45217,145234,Mario,Albonico,U,,ITA,,,Mario Albonico
45218,145235,Norbert,Escher,U,,SUI,,,Norbert Escher
45219,145236,G,Gerosa,U,,ITA,,,G Gerosa
45220,145237,M,Merazzi,U,,ITA,,,M Merazzi
45221,145238,Giancarlo,Grassi,U,,ITA,,,Giancarlo Grassi
45222,145239,Jon,Paldan,U,,NOR,,,Jon Paldan
45223,145240,D,Kurdys,U,,GBR,,,D Kurdys
45224,145241,J,Kimberley Bowen,U,,GBR,,,J Kimberley Bowen
45225,145242,A,Denslow,U,,GBR,,,A Denslow
45226,145243,P D,Dodds,U,,GBR,,,P D Dodds
45227,145244,R,Ashburst,U,,GBR,,,R Ashburst
45228,145245,K,Brandle,U,,GBR,,,K Brandle
45229,145246,Jim,Bennett,U,,AUS,,,Jim Bennett
45230,145247,J,Bruce,U,,GBR,,,J Bruce
45231,145248,M E,Ratcliff,U,,GBR,,,M E Ratcliff
45232,145249,T,Jefferies,U,,GBR,,,T Jefferies
45233,145250,Derek,Eneas,U,,GBR,,,Derek Eneas
45234,145251,A D,Marval,U,,GBR,,,A D Marval
45235,145252,R,Brewis,U,,GBR,,,R Brewis
45236,145253,Aad,Van Der Tuin,U,,NED,,,Aad Van Der Tuin
45237,145254,Peter,Scholtz,U,,NED,,,Peter Scholtz
45238,145255,Cees,Marre,U,,NED,,,Cees Marre
45239,145256,Gunther,Thoms,U,,FRG,,,Gunther Thoms
45240,145257,D,Arends,U,,NED,,,D Arends
45241,145258,Bob,Sassone,U,,USA,,,Bob Sassone
45242,145259,Lex,Karamoy,U,1925-10-08,NED,,,Lex Karamoy
45243,145260,Thomas,Buggy,U,,IRL,,,Thomas Buggy
45244,145261,Martin,Kennedy,U,,IRL,,,Martin Kennedy
45245,145262,Jeremy,Fletcher,U,,GBR,,,Jeremy Fletcher
45246,145263,Peader,Ofarrell,U,,IRL,,,Peader Ofarrell
45247,145264,Ronan,Fearon,U,,IRL,,,Ronan Fearon
45248,145265,Peter,Delaney,U,,IRL,,,Peter Delaney
45249,145266,John,Osullivan,U,,IRL,,,John Osullivan
45250,145267,Frank,Omahony,U,,IRL,,,Frank Omahony
45251,145268,M J,Buchanan,U,,IRL,,,M J Buchanan
45252,145269,John,Murray,U,,IRL,,,John Murray
45253,145270,Sarsfield,Smith,U,,GBR,,,Sarsfield Smith
45254,145271,Maurice,Davitt,U,,IRL,,,Maurice Davitt
45255,145272,P J,Boylan,U,,IRL,,,P J Boylan
45256,145273,Karl,Baco,U,1935-02-28,FRG,,,Karl Baco
45257,145274,Herbert,Schmidt,U,,GDR,,,Herbert Schmidt
45258,145275,Detlev,Nitsche,U,1943-03-20,FRG,,,Detlev Nitsche
45259,145276,Bert,Gieseke,U,,GER,,,Bert Gieseke
45260,145277,Dale,Jensen,U,,USA,,,Dale Jensen
45261,145278,Jack,Evans,U,,USA,,,Jack Evans
45262,145279,George,Oconnell,U,,USA,,,George Oconnell
45263,145280,Bill,Moss,U,1926-08-02,GBR,,,Bill Moss
45264,145281,J K,Draper,U,,GBR,,,J K Draper
45265,145282,Sahib Din,Khan,U,,PAK,,,Sahib Din Khan
45266,145283,F,Pol,U,,USA,,,F Pol
45267,145284,Basil,Lawrence,U,,GBR,,,Basil Lawrence
45268,145285,C D,Wanstall,U,,GBR,,,C D Wanstall
45269,145286,Servaaf,Parlevliet,U,,NED,,,Servaaf Parlevliet
45270,145287,G T,Van Beem,U,,NED,,,G T Van Beem
45271,145288,S,Stanswood,U,,GBR,,,S Stanswood
45272,145289,C,Sprey Smith,U,,GBR,,,C Sprey Smith
45273,145290,R F,Stroud,U,,GBR,,,R F Stroud
45274,145291,E,King,U,,GBR,,,E King
45275,145292,Dragomir,Nesic,U,,YUG,,,Dragomir Nesic
45276,145293,L,Jovanovic,U,,YUG,,,L Jovanovic
45277,145294,A,Mokham,U,,,,,A Mokham
45278,145295,F,Bofinger,U,,FRG,,,F Bofinger
45279,145296,A,Spreltzer,U,,GER,,,A Spreltzer
45280,145297,D,Nelberg,U,,NED,,,D Nelberg
45281,145298,A G,Druce,U,,GBR,,,A G Druce
45282,145299,Manfred,Loehr,U,,FRG,,,Manfred Loehr
45283,145300,Ken H C,Lo,U,1912-09-02,CHN,,,Ken H C Lo
45284,145301,H,Birsch,U,,GER,,,H Birsch
45285,145302,Mike,Stas,U,,NED,,,Mike Stas
45286,145303,J A,Mcconchie,U,,GBR,,,J A Mcconchie
45287,145304,M,Timmerman,U,,DEN,,,M Timmerman
45288,145305,J S,Beirne,U,,GBR,,,J S Beirne
45289,145306,R A,Fish,U,,GBR,,,R A Fish
45290,145307,Arthur,Schroder,U,,FRG,,,Arthur Schroder
45291,145308,F,Pallanch,U,,AUT,,,F Pallanch
45292,145309,Voja,Ristic,U,,YUG,,,Voja Ristic
45293,145310,C M,Atkinson,U,,GBR,,,C M Atkinson
45294,145311,Jean Henri,Brechbuhl,U,,SUI,,,Jean Henri Brechbuhl
45295,145312,E,Vredenburgh,U,,NED,,,E Vredenburgh
45296,145313,,Murad Khan,U,,PAK,,,
45297,145314,Ljubisa,Radovanovic,U,,YUG,,,Ljubisa Radovanovic
